==396199== NVPROF is profiling process 396199, command: ./a.out ../models/club.stl
==396199== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==396199== Profiling application: ./a.out ../models/club.stl
==396199== Profiling result:
==396199== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "TITAN Xp (0)"
    Kernel: pps(triangle*, unsigned long, bool*)
          1                  local_store_transactions                                              Local Store Transactions     1048444     1048444     1048444
          1                          gld_transactions                                              Global Load Transactions    62906754    62906754    62906754
          1                          gst_transactions                                             Global Store Transactions     3215449     3215449     3215449
          1                  sysmem_read_transactions                                       System Memory Read Transactions           0           0           0
          1                 sysmem_write_transactions                                      System Memory Write Transactions        5828        5828        5828
          1                      l2_read_transactions                                                  L2 Read Transactions    67594953    67594953    67594953
          1                     l2_write_transactions                                                 L2 Write Transactions     9161362     9161362     9161362
          1                           global_hit_rate                                     Global Hit Rate in unified l1/tex       1.05%       1.05%       1.05%
          1                            local_hit_rate                                                        Local Hit Rate      56.00%      56.00%      56.00%
          1                  gld_requested_throughput                                      Requested Global Load Throughput  5.0884GB/s  5.0884GB/s  5.0884GB/s
          1                  gst_requested_throughput                                     Requested Global Store Throughput  171.19MB/s  171.19MB/s  171.19MB/s
          1                            gld_throughput                                                Global Load Throughput  21.297GB/s  21.297GB/s  21.297GB/s
          1                            gst_throughput                                               Global Store Throughput  1.1316GB/s  1.1316GB/s  1.1316GB/s
          1                     local_memory_overhead                                                 Local Memory Overhead       2.93%       2.93%       2.93%
          1                        tex_cache_hit_rate                                                Unified Cache Hit Rate      10.22%      10.22%      10.22%
          1                      l2_tex_read_hit_rate                                           L2 Hit Rate (Texture Reads)      99.83%      99.83%      99.83%
          1                     l2_tex_write_hit_rate                                          L2 Hit Rate (Texture Writes)      96.23%      96.23%      96.23%
          1                      tex_cache_throughput                                              Unified Cache Throughput  6.5390GB/s  6.5390GB/s  6.5390GB/s
          1                    l2_tex_read_throughput                                         L2 Throughput (Texture Reads)  21.914GB/s  21.914GB/s  21.914GB/s
          1                   l2_tex_write_throughput                                        L2 Throughput (Texture Writes)  1.4998GB/s  1.4998GB/s  1.4998GB/s
          1                        l2_read_throughput                                                 L2 Throughput (Reads)  23.789GB/s  23.789GB/s  23.789GB/s
          1                       l2_write_throughput                                                L2 Throughput (Writes)  3.2242GB/s  3.2242GB/s  3.2242GB/s
          1                    sysmem_read_throughput                                         System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   sysmem_write_throughput                                        System Memory Write Throughput  2.1003MB/s  2.1003MB/s  2.1003MB/s
          1                     local_load_throughput                                          Local Memory Load Throughput  770.72MB/s  770.72MB/s  770.72MB/s
          1                    local_store_throughput                                         Local Memory Store Throughput  377.84MB/s  377.84MB/s  377.84MB/s
          1                    shared_load_throughput                                         Shared Memory Load Throughput  155.99GB/s  155.99GB/s  155.99GB/s
          1                   shared_store_throughput                                        Shared Memory Store Throughput  5.2288GB/s  5.2288GB/s  5.2288GB/s
          1                            gld_efficiency                                         Global Memory Load Efficiency      23.89%      23.89%      23.89%
          1                            gst_efficiency                                        Global Memory Store Efficiency      14.77%      14.77%      14.77%
          1                    tex_cache_transactions                                            Unified Cache Transactions    18580047    18580047    18580047
          1                             flop_count_dp                           Floating Point Operations(Double Precision)  1.8187e+10  1.8187e+10  1.8187e+10
          1                         flop_count_dp_add                       Floating Point Operations(Double Precision Add)  4381185076  4381185076  4381185076
          1                         flop_count_dp_fma                       Floating Point Operations(Double Precision FMA)  5518804000  5518804000  5518804000
          1                         flop_count_dp_mul                       Floating Point Operations(Double Precision Mul)  2767803200  2767803200  2767803200
          1                             flop_count_sp                           Floating Point Operations(Single Precision)  1568800000  1568800000  1568800000
          1                         flop_count_sp_add                       Floating Point Operations(Single Precision Add)           0           0           0
          1                         flop_count_sp_fma                       Floating Point Operations(Single Precision FMA)   784400000   784400000   784400000
          1                         flop_count_sp_mul                        Floating Point Operation(Single Precision Mul)           0           0           0
          1                     flop_count_sp_special                   Floating Point Operations(Single Precision Special)   795601056   795601056   795601056
          1                             inst_executed                                                 Instructions Executed   946802154   946802154   946802154
          1                               inst_issued                                                   Instructions Issued   943913230   943913230   943913230
          1                        sysmem_utilization                                             System Memory Utilization     Low (1)     Low (1)     Low (1)
          1                          stall_inst_fetch                              Issue Stall Reasons (Instructions Fetch)       2.84%       2.84%       2.84%
          1                     stall_exec_dependency                            Issue Stall Reasons (Execution Dependency)      93.79%      93.79%      93.79%
          1                   stall_memory_dependency                                    Issue Stall Reasons (Data Request)       1.47%       1.47%       1.47%
          1                             stall_texture                                         Issue Stall Reasons (Texture)       0.00%       0.00%       0.00%
          1                                stall_sync                                 Issue Stall Reasons (Synchronization)       1.66%       1.66%       1.66%
          1                               stall_other                                           Issue Stall Reasons (Other)       0.19%       0.19%       0.19%
          1          stall_constant_memory_dependency                              Issue Stall Reasons (Immediate constant)       0.01%       0.01%       0.01%
          1                           stall_pipe_busy                                       Issue Stall Reasons (Pipe Busy)       0.01%       0.01%       0.01%
