==2805319== NVPROF is profiling process 2805319, command: ./out/bbox-main models/heart.stl
==2805319== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==2805319== Profiling application: ./out/bbox-main models/heart.stl
==2805319== Profiling result:
==2805319== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "TITAN Xp (0)"
    Kernel: rectTriIntersection(double*, unsigned long, bool*)
          1                     l2_tex_write_hit_rate                                          L2 Hit Rate (Texture Writes)       0.00%       0.00%       0.00%
          1                      tex_cache_throughput                                              Unified Cache Throughput  25.344GB/s  25.344GB/s  25.344GB/s
          1                    l2_tex_read_throughput                                         L2 Throughput (Texture Reads)  27.456GB/s  27.456GB/s  27.456GB/s
          1                   l2_tex_write_throughput                                        L2 Throughput (Texture Writes)  522.41KB/s  522.41KB/s  522.40KB/s
          1                        l2_read_throughput                                                 L2 Throughput (Reads)  31.153GB/s  31.153GB/s  31.153GB/s
          1                       l2_write_throughput                                                L2 Throughput (Writes)  3.6960GB/s  3.6960GB/s  3.6960GB/s
          1                    sysmem_read_throughput                                         System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   sysmem_write_throughput                                        System Memory Write Throughput  68.737KB/s  68.737KB/s  68.736KB/s
          1                     local_load_throughput                                          Local Memory Load Throughput  522.41KB/s  522.41KB/s  522.40KB/s
          1                    local_store_throughput                                         Local Memory Store Throughput  522.41KB/s  522.41KB/s  522.40KB/s
          1                    shared_load_throughput                                         Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   shared_store_throughput                                        Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                            gld_efficiency                                         Global Memory Load Efficiency      92.31%      92.31%      92.31%
          1                            gst_efficiency                                        Global Memory Store Efficiency       0.00%       0.00%       0.00%
          1                    tex_cache_transactions                                            Unified Cache Transactions     1933058     1933058     1933058
          1                             flop_count_dp                           Floating Point Operations(Double Precision)   211763453   211763453   211763453
          1                         flop_count_dp_add                       Floating Point Operations(Double Precision Add)    20786282    20786282    20786282
          1                         flop_count_dp_fma                       Floating Point Operations(Double Precision FMA)    81724604    81724604    81724604
          1                         flop_count_dp_mul                       Floating Point Operations(Double Precision Mul)    27527963    27527963    27527963
          1                             flop_count_sp                           Floating Point Operations(Single Precision)    21335000    21335000    21335000
          1                         flop_count_sp_add                       Floating Point Operations(Single Precision Add)           0           0           0
          1                         flop_count_sp_fma                       Floating Point Operations(Single Precision FMA)    10667500    10667500    10667500
          1                         flop_count_sp_mul                        Floating Point Operation(Single Precision Mul)           0           0           0
          1                     flop_count_sp_special                   Floating Point Operations(Single Precision Special)    10667548    10667548    10667548
          1                             inst_executed                                                 Instructions Executed    27231217    27231217    27231217
          1                               inst_issued                                                   Instructions Issued    27235477    27235477    27235477
          1                        sysmem_utilization                                             System Memory Utilization     Low (1)     Low (1)     Low (1)
          1                          stall_inst_fetch                              Issue Stall Reasons (Instructions Fetch)       1.21%       1.21%       1.21%
          1                     stall_exec_dependency                            Issue Stall Reasons (Execution Dependency)      91.01%      91.01%      91.01%
          1                   stall_memory_dependency                                    Issue Stall Reasons (Data Request)       0.81%       0.81%       0.81%
          1                             stall_texture                                         Issue Stall Reasons (Texture)       0.00%       0.00%       0.00%
          1                                stall_sync                                 Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
          1                               stall_other                                           Issue Stall Reasons (Other)       6.88%       6.88%       6.88%
          1          stall_constant_memory_dependency                              Issue Stall Reasons (Immediate constant)       0.02%       0.02%       0.02%
          1                           stall_pipe_busy                                       Issue Stall Reasons (Pipe Busy)       0.03%       0.03%       0.03%
          1                         shared_efficiency                                              Shared Memory Efficiency       0.00%       0.00%       0.00%
          1                                inst_fp_32                                               FP Instructions(Single)    42670048    42670048    42670048
          1                                inst_fp_64                                               FP Instructions(Double)   149106969   149106969   149106969
          1                              inst_integer                                                  Integer Instructions   114367420   114367420   114367420
          1                          inst_bit_convert                                              Bit-Convert Instructions    19437718    19437718    19437718
          1                              inst_control                                             Control-Flow Instructions    39054604    39054604    39054604
          1                        inst_compute_ld_st                                               Load/Store Instructions     8028861     8028861     8028861
          1                                 inst_misc                                                     Misc Instructions    42208683    42208683    42208683
          1           inst_inter_thread_communication                                             Inter-Thread Instructions           0           0           0
          1                               issue_slots                                                           Issue Slots    25815895    25815895    25815895
